"","pwage","swage","single","married","penalty"
"2740",270000,120000,161913.18,157144.74,-0.0294505981538994
"2741",270000,130000,166584.18,162927.99,-0.0219480025053999
"2742",270000,140000,171255.18,168697.99,-0.0149320446832614
"2743",270000,150000,175926.18,174539.99,-0.00787938440998359
"2744",270000,160000,180200.38,180256.44,0.000311098123100484
"2745",270000,170000,184651.38,185729.81,0.00584035710970587
"2746",270000,180000,190038.38,191156.81,0.0058852848566695
"2747",270000,190000,195425.38,196583.81,0.00592773569123928
"2748",270000,2e+05,200768.92,202010.81,0.00618566857858283
"2749",270000,210000,205928.42,207437.81,0.00732968280920154
"2750",270000,220000,211381.92,213187.31,0.00854089129287883
"2751",270000,230000,216842.04,219214.31,0.010940083389734
"2752",270000,240000,222295.54,225241.31,0.0132515929019539
"2753",270000,250000,227732.48,231268.31,0.0155262437751524
"2754",270000,260000,233159.48,237222.81,0.0174272562282263
"2755",270000,270000,238586.48,242699.81,0.017240415299308
"2756",270000,280000,244013.48,248176.81,0.0170618852696172
"2757",270000,290000,249440.48,253653.81,0.0168911236860994
"2758",270000,3e+05,254964.04,259130.81,0.0163425791339045
"2759",270000,310000,260511.04,264607.81,0.0157258978352701
"2760",270000,320000,266058.04,270157.94,0.0154097955468662
"2761",270000,330000,271605.04,275754.94,0.0152791715499829
"2762",270000,340000,277152.04,281351.94,0.0151537762449807
"2763",270000,350000,282705.53,287077.94,0.0154663051691983
"2764",270000,360000,288372.53,292894.94,0.0156825270423642
"2765",270000,370000,294039.53,298711.94,0.0158904144623004
"2766",270000,380000,299706.53,304528.94,0.0160904402049566
"2767",270000,390000,305373.53,310345.94,0.0162830419519335
"2768",270000,4e+05,311040.53,316162.94,0.0164686254874888
"2769",270000,410000,316707.53,321979.94,0.0166475675523092
"2770",270000,420000,322374.53,327796.94,0.016820218396286
"2771",270000,430000,328534.03,333626.91,0.0155018340109243
"2772",270000,440000,334801.03,339563.91,0.0142260016344633
"2773",270000,450000,341068.03,345500.91,0.0129970551622796
"2774",270000,460000,347335.03,351437.91,0.0118124566934696
"2775",270000,470000,353059.53,357374.91,0.0122228112635849
"2776",270000,480000,358776.53,363311.91,0.0126412393809596
"2777",270000,490000,364493.53,369248.91,0.0130465415943049
"2778",270000,5e+05,370210.53,375185.91,0.0134393259964809
"2779",270000,510000,376072.53,381122.91,0.0134292712099977
"2780",270000,520000,382009.53,387059.91,0.0132205602305262
"2781",270000,530000,387946.53,392996.91,0.0130182373328613
"2782",270000,540000,393883.53,398933.91,0.0128220136546455
"2783",270000,550000,399820.53,404870.91,0.0126316174909777
"2784",270000,560000,405757.53,410807.91,0.0124467930391827
"2785",270000,570000,411694.53,416744.91,0.0122672992521906
"2786",270000,580000,417637.69,422681.91,0.0120779807971834
"2787",270000,590000,423694.69,428618.91,0.0116220951459176
"2788",270000,6e+05,429751.69,434555.91,0.0111790601684429
"2789",270000,610000,435808.69,440492.91,0.0107483400571935
"2790",270000,620000,441865.69,446429.91,0.0103294283835436
"2791",270000,630000,447922.69,452366.91,0.00992184611143498
"2792",270000,640000,453979.69,458303.91,0.00952513977001934
"2793",270000,650000,460036.69,464240.91,0.00913887977065486
"2794",270000,660000,466093.69,470190.55,0.00878977786633417
"2795",270000,670000,472150.69,476247.55,0.00867701792408693
"2796",270000,680000,478207.69,482304.55,0.00856711442678804
"2797",270000,690000,484264.69,488361.55,0.00845996019243112
"2798",270000,7e+05,490321.69,494418.55,0.00835545333513599
"2799",270000,710000,496378.69,500475.55,0.00825349694202226
"2800",270000,720000,502435.69,506532.55,0.00815399877345491
"2801",270000,730000,508492.69,512589.55,0.00805687098471353
"2802",270000,740000,514549.69,518646.55,0.00796202986731953
"2803",270000,750000,520606.69,524703.55,0.0078693956084197
"2804",270000,760000,526663.69,530760.55,0.00777889206677607
"2805",270000,770000,532720.69,536817.55,0.00769044656403328
"2806",270000,780000,538777.69,542874.55,0.00760398969007037
"2807",270000,790000,544834.69,548931.55,0.00751945512133223
"2808",270000,8e+05,550891.69,554988.55,0.00743677945114762
"2809",270000,810000,556948.69,561045.55,0.00735590203111891
"2810",270000,820000,563005.69,567102.55,0.00727676482275008
"2811",270000,830000,569062.69,573159.55,0.00719931225854942
"2812",270000,840000,575119.69,579216.55,0.00712349111191113
"2813",270000,850000,581176.69,585273.55,0.00704925037513138
"2814",270000,860000,587233.69,591330.55,0.00697654114497426
"2815",270000,870000,593290.69,597387.55,0.00690531651524839
"2816",270000,880000,599347.69,603444.55,0.00683553147589522
"2817",270000,890000,605404.69,609513.87,0.00678749284218472
"2818",270000,9e+05,611461.69,615690.87,0.00691650853874437
"2819",270000,910000,617518.69,621867.87,0.00704299330600033
"2820",270000,920000,623575.69,628044.87,0.00716702089525012
"2821",270000,930000,629698.36,634221.87,0.00718361407198209
"2822",270000,940000,635875.36,640398.87,0.00711383123887677
"2823",270000,950000,642052.36,646575.87,0.00704539112666769
"2824",270000,960000,648229.36,652752.87,0.00697825535085306
"2825",270000,970000,654406.36,658929.87,0.00691238697619023
"2826",270000,980000,660583.36,665106.87,0.0068477504489366
"2827",270000,990000,666760.36,671283.87,0.00678431153285719
"2828",270000,1e+06,672937.36,677460.87,0.00672203724875664
"2829",280000,0,124720.24,98421.74,-0.210859921372826
"2830",280000,10000,124876.93,103258.74,-0.173115963052583
"2831",280000,20000,127117.7,108095.74,-0.149640529997003
"2832",280000,30000,129602.38,112932.74,-0.12862140340324
"2833",280000,40000,132251.27,117769.74,-0.109500120490336
"2834",280000,50000,135309.99,122606.74,-0.0938825728979804
"2835",280000,60000,140063.74,127939.74,-0.0865605901998618
"2836",280000,70000,144503.68,133656.74,-0.0750634170700705
"2837",280000,80000,148954.68,139373.74,-0.0643211747358324
"2838",280000,90000,153405.68,145090.74,-0.0542022955082235
"2839",280000,1e+05,157998.18,150807.74,-0.0455096381489962
"2840",280000,110000,162669.18,156524.74,-0.0377726131034777
"2841",280000,120000,167340.18,162307.99,-0.0300716181851841
"2842",280000,130000,172011.18,168077.99,-0.0228658974375966
"2843",280000,140000,176682.18,173919.99,-0.0156336649230838
"2844",280000,150000,181353.18,180033.24,-0.00727828428484123
"2845",280000,160000,185627.38,185729.81,0.00055180437282476
"2846",280000,170000,190078.38,191156.81,0.00567360685628726
"2847",280000,180000,195465.38,196583.81,0.00572188282139785
"2848",280000,190000,200852.38,202010.81,0.00576756919683996
"2849",280000,2e+05,206195.92,207437.81,0.0060228640799489
"2850",280000,210000,211355.42,213187.31,0.00866734337827735
"2851",280000,220000,216808.92,219214.31,0.0110945158529456
"2852",280000,230000,222269.04,225241.31,0.013372397703252
"2853",280000,240000,227722.54,231268.31,0.0155705710993739
"2854",280000,250000,233159.48,237222.81,0.0174272562282263
"2855",280000,260000,238586.48,242699.81,0.017240415299308
"2856",280000,270000,244013.48,248176.81,0.0170618852696172
"2857",280000,280000,249440.48,253653.81,0.0168911236860994
"2858",280000,290000,254867.48,259130.81,0.0167276342984206
"2859",280000,3e+05,260391.04,264607.81,0.0161939903922961
"2860",280000,310000,265938.04,270157.94,0.0158679818802905
"2861",280000,320000,271485.04,275754.94,0.0157279384528886
"2862",280000,330000,277032.04,281351.94,0.015593503191905
"2863",280000,340000,282579.04,287077.94,0.0159208552764563
"2864",280000,350000,288132.53,292894.94,0.0165285398354709
"2865",280000,360000,293799.53,298711.94,0.0167202786199148
"2866",280000,370000,299466.53,304528.94,0.0169047606088066
"2867",280000,380000,305133.53,310345.94,0.0170823901260542
"2868",280000,390000,310800.53,316162.94,0.0172535420065083
"2869",280000,4e+05,316467.53,321979.94,0.0174185642362743
"2870",280000,410000,322134.53,327796.94,0.0175777803143302
"2871",280000,420000,327801.53,333626.91,0.0177710579935366
"2872",280000,430000,333961.03,339563.91,0.0167770473099811
"2873",280000,440000,340228.03,345500.91,0.015498076393059
"2874",280000,450000,346495.03,351437.91,0.0142653705595719
"2875",280000,460000,352762.03,357374.91,0.0130764640400782
"2876",280000,470000,358486.53,363311.91,0.013460422069415
"2877",280000,480000,364203.53,369248.91,0.0138531880786548
"2878",280000,490000,369920.53,375185.91,0.0142338139491744
"2879",280000,5e+05,375637.53,381122.91,0.0146028539800056
"2880",280000,510000,381499.53,387059.91,0.0145750638277327
"2881",280000,520000,387436.53,392996.91,0.0143517184608277
"2882",280000,530000,393373.53,398933.91,0.0141351147851763
"2883",280000,540000,399310.53,404870.91,0.0139249520917968
"2884",280000,550000,405247.53,410807.91,0.0137209472936208
"2885",280000,560000,411184.53,416744.91,0.0135228336532991
"2886",280000,570000,417121.53,422681.91,0.0133303596196532
"2887",280000,580000,423064.69,428618.91,0.0131285359692865
"2888",280000,590000,429121.69,434555.91,0.0126635873381278
"2889",280000,6e+05,435178.69,440492.91,0.0122115814080879
"2890",280000,610000,441235.69,446429.91,0.0117719851719158
"2891",280000,620000,447292.69,452366.91,0.0113442944931652
"2892",280000,630000,453349.69,458303.91,0.0109280321775449
"2893",280000,640000,459406.69,464240.91,0.0105227461968393
"2894",280000,650000,465463.69,470190.55,0.0101551637679838
"2895",280000,660000,471520.69,476247.55,0.0100247138678049
"2896",280000,670000,477577.69,482304.55,0.00989757289541715
"2897",280000,680000,483634.69,488361.55,0.00977361652862418
"2898",280000,690000,489691.69,494418.55,0.00965272659619765
"2899",280000,7e+05,495748.69,500475.55,0.00953479070211971
"2900",280000,710000,501805.69,506532.55,0.00941970187703522
"2901",280000,720000,507862.69,512589.55,0.00930735825464946
"2902",280000,730000,513919.69,518646.55,0.00919766277100598
"2903",280000,740000,519976.69,524703.55,0.00909052288478529
"2904",280000,750000,526033.69,530760.55,0.00898585031692556
"2905",280000,760000,532090.69,536817.55,0.00888356080802688
"2906",280000,770000,538147.69,542874.55,0.00878357389214091
"2907",280000,780000,544204.69,548931.55,0.00868581268566415
"2908",280000,790000,550261.69,554988.55,0.00859020369017505
"2909",280000,8e+05,556318.69,561045.55,0.00849667660815068
"2910",280000,810000,562375.69,567102.55,0.00840516417059223
"2911",280000,820000,568432.69,573159.55,0.00831560197567116
"2912",280000,830000,574489.69,579216.55,0.00822792833758279
"2913",280000,840000,580546.69,585273.55,0.00814208414486028
"2914",280000,850000,586603.69,591330.55,0.00805801272746876
"2915",280000,860000,592660.69,597387.55,0.00797565973204684
"2916",280000,870000,598717.69,603444.55,0.00789497300472308
"2917",280000,880000,604774.69,609513.87,0.00783627370384843
"2918",280000,890000,610831.69,615690.87,0.00795502276576388
"2919",280000,9e+05,616888.69,621867.87,0.00807143992216819
"2920",280000,910000,622945.69,628044.87,0.00818559319352552
"2921",280000,920000,629002.69,634221.87,0.00829754798027982
"2922",280000,930000,635125.36,640398.87,0.00830310098151332
"2923",280000,940000,641302.36,646575.87,0.00822312582788554
"2924",280000,950000,647479.36,652752.87,0.00814467661177654
"2925",280000,960000,653656.36,658929.87,0.0080677100732256
"2926",280000,970000,659833.36,665106.87,0.00799218457217754
"2927",280000,980000,666010.36,671283.87,0.00791806001336082
"2928",280000,990000,672187.36,677460.87,0.00784529777531073
"2929",280000,1e+06,678364.36,683637.87,0.00777386064326846
"2930",290000,0,130147.24,102638.74,-0.211364451524289
"2931",290000,10000,130303.93,107475.74,-0.175191876407718
"2932",290000,20000,132544.7,112312.74,-0.152642542478122
"2933",290000,30000,135029.38,117149.74,-0.132412960794162
"2934",290000,40000,137678.27,121986.74,-0.113972451861866
"2935",290000,50000,140736.99,127319.74,-0.0953356327998773
"2936",290000,60000,145490.74,133036.74,-0.0855999495225607
"2937",290000,70000,149930.68,138753.74,-0.0745473841644686
"2938",290000,80000,154381.68,144470.74,-0.0641976431400408
"2939",290000,90000,158832.68,150187.74,-0.0544279678464153
"2940",290000,1e+05,163425.18,155904.74,-0.0460176332680189
"2941",290000,110000,168096.18,161687.99,-0.0381221631568307
"2942",290000,120000,172767.18,167457.99,-0.0307303157926174
"2943",290000,130000,177438.18,173299.99,-0.0233218690588461
"2944",290000,140000,182109.18,179413.24,-0.0148039763838372
"2945",290000,150000,186780.18,185506.61,-0.00681855001960041
"2946",290000,160000,191054.38,191156.81,0.000536130079823227
"2947",290000,170000,195505.38,196583.81,0.00551611418570674
"2948",290000,180000,200892.38,202010.81,0.00556730922297799
"2949",290000,190000,206279.38,207437.81,0.0056158303365077
"2950",290000,2e+05,211622.92,213187.31,0.00739234672690459
"2951",290000,210000,216782.42,219214.31,0.0112181144578052
"2952",290000,220000,222235.92,225241.31,0.013523421416304
"2953",290000,230000,227696.04,231268.31,0.0156887664800847
"2954",290000,240000,233149.54,237222.81,0.0174706327964449
"2955",290000,250000,238586.48,242699.81,0.017240415299308
"2956",290000,260000,244013.48,248176.81,0.0170618852696172
"2957",290000,270000,249440.48,253653.81,0.0168911236860994
"2958",290000,280000,254867.48,259130.81,0.0167276342984206
"2959",290000,290000,260294.48,264607.81,0.0165709622424572
"2960",290000,3e+05,265818.04,270157.94,0.0163265818979026
"2961",290000,310000,271365.04,275754.94,0.0161771022531125
"2962",290000,320000,276912.04,281351.94,0.016033611250706
"2963",290000,330000,282459.04,287077.94,0.0163524594574844
"2964",290000,340000,288006.04,292894.94,0.0169749912189341
"2965",290000,350000,293559.53,298711.94,0.0175514996907102
"2966",290000,360000,299226.53,304528.94,0.017720387293199
"2967",290000,370000,304893.53,310345.94,0.0178829967300389
"2968",290000,380000,310560.53,316162.94,0.018039671686547
"2969",290000,390000,316227.53,321979.94,0.0181907312117957
"2970",290000,4e+05,321894.53,327796.94,0.0183364718872359
"2971",290000,410000,327561.53,333626.91,0.0185167653845066
"2972",290000,420000,333228.53,339563.91,0.0190121175998945
"2973",290000,430000,339388.03,345500.91,0.0180114778944915
"2974",290000,440000,345655.03,351437.91,0.0167302064141812
"2975",290000,450000,351922.03,357374.91,0.0154945684985961
"2976",290000,460000,358189.03,363311.91,0.0143021688855183
"2977",290000,470000,363913.53,369248.91,0.0146611201842373
"2978",290000,480000,369630.53,375185.91,0.015029548560288
"2979",290000,490000,375347.53,381122.91,0.0153867537106211
"2980",290000,5e+05,381064.53,387059.91,0.0157332407715827
"2981",290000,510000,386926.53,392996.91,0.0156887148575726
"2982",290000,520000,392863.53,398933.91,0.0154516251483052
"2983",290000,530000,398800.53,404870.91,0.0152215946152328
"2984",290000,540000,404737.53,410807.91,0.0149983126101501
"2985",290000,550000,410674.53,416744.91,0.0147814864486482
"2986",290000,560000,416611.53,422681.91,0.0145708401301328
"2987",290000,570000,422548.53,428618.91,0.0143661131657469
"2988",290000,580000,428491.69,434555.91,0.0141524798298889
"2989",290000,590000,434548.69,440492.91,0.0136790655150751
"2990",290000,6e+05,440605.69,446429.91,0.0132186672396355
"2991",290000,610000,446662.69,452366.91,0.0127707554888903
"2992",290000,620000,452719.69,458303.91,0.0123348290859628
"2993",290000,630000,458776.69,464240.91,0.0119104133211303
"2994",290000,640000,464833.69,470190.55,0.0115242507486926
"2995",290000,650000,470890.69,476247.55,0.011376015949689
"2996",290000,660000,476947.69,482304.55,0.0112315461680923
"2997",290000,670000,483004.69,488361.55,0.011090699761114
"2998",290000,680000,489061.69,494418.55,0.0109533421029155
"2999",290000,690000,495118.69,500475.55,0.0108193451554011
"3000",290000,7e+05,501175.69,506532.55,0.010688587070135
"3001",290000,710000,507232.69,512589.55,0.0105609518187797
"3002",290000,720000,513289.69,518646.55,0.0104363288496989
"3003",290000,730000,519346.69,524703.55,0.0103146127685918
"3004",290000,740000,525403.69,530760.55,0.0101957030412176
"3005",290000,750000,531460.69,536817.55,0.0100795037164461
"3006",290000,760000,537517.69,542874.55,0.00996592316803557
"3007",290000,770000,543574.69,548931.55,0.00985487385367412
"3008",290000,780000,549631.69,554988.55,0.00974627208995171
"3009",290000,790000,555688.69,561045.55,0.00964003784205136
"3010",290000,8e+05,561745.69,567102.55,0.00953609452704507
"3011",290000,810000,567802.69,573159.55,0.009434368829778
"3012",290000,820000,573859.69,579216.55,0.00933479053041708
"3013",290000,830000,579916.69,585273.55,0.00923729234280213
"3014",290000,840000,585973.69,591330.55,0.00914180976282419
"3015",290000,850000,592030.69,597387.55,0.00904828092611232
"3016",290000,860000,598087.69,603444.55,0.00895664647436578
"3017",290000,870000,604144.69,609513.87,0.00888724189564605
"3018",290000,880000,610201.69,615690.87,0.00899568141150198
"3019",290000,890000,616258.69,621867.87,0.00910198929608619
"3020",290000,9e+05,622315.69,628044.87,0.0092062277909144
"3021",290000,910000,628372.69,634221.87,0.00930845673767267
"3022",290000,920000,634429.69,640398.87,0.00940873369277551
"3023",290000,930000,640552.36,646575.87,0.00940361846453897
"3024",290000,940000,646729.36,652752.87,0.00931380322674702
"3025",290000,950000,652906.36,658929.87,0.00922568743242147
"3026",290000,960000,659083.36,665106.87,0.00913922329946248
"3027",290000,970000,665260.36,671283.87,0.009054364820414
"3028",290000,980000,671437.36,677460.87,0.00897106768083322
"3029",290000,990000,677614.36,683637.87,0.00888928918212417
"3030",290000,1e+06,683791.36,689814.87,0.00880898816855491
"3031",3e+05,0,135670.8,106855.74,-0.212389548819643
"3032",3e+05,10000,135827.49,111692.74,-0.177686784906355
"3033",3e+05,20000,138068.26,116529.74,-0.155999068866371
"3034",3e+05,30000,140552.94,121366.74,-0.136505148878423
"3035",3e+05,40000,143201.83,126699.74,-0.115236586012902
"3036",3e+05,50000,146260.55,132416.74,-0.0946517020481601
"3037",3e+05,60000,151014.3,138133.74,-0.0852936443767247
"3038",3e+05,70000,155454.24,143850.74,-0.0746425443268707
"3039",3e+05,80000,159905.24,149567.74,-0.0646476625781619
"3040",3e+05,90000,164356.24,155284.74,-0.055194131966027
"3041",3e+05,1e+05,168948.74,161067.99,-0.0466458051122488
"3042",3e+05,110000,173619.74,166837.99,-0.0390609385776064
"3043",3e+05,120000,178290.74,172679.99,-0.0314696657829789
"3044",3e+05,130000,182961.74,178793.24,-0.0227834518845306
"3045",3e+05,140000,187632.74,184886.61,-0.014635665396135
"3046",3e+05,150000,192303.74,190933.61,-0.00712482242935064
"3047",3e+05,160000,196577.94,196583.81,2.98609294613339e-05
"3048",3e+05,170000,201028.94,202010.81,0.00488422214234419
"3049",3e+05,180000,206415.94,207437.81,0.00495053821909286
"3050",3e+05,190000,211802.94,213187.31,0.00653612268082782
"3051",3e+05,2e+05,217146.48,219214.31,0.00952274243634976
"3052",3e+05,210000,222305.98,225241.31,0.0132040082772402
"3053",3e+05,220000,227759.48,231268.31,0.0154058570909978
"3054",3e+05,230000,233219.6,237222.81,0.0171649809878756
"3055",3e+05,240000,238673.1,242699.81,0.0168712351748059
"3056",3e+05,250000,244110.04,248176.81,0.0166595769678297
"3057",3e+05,260000,249537.04,253653.81,0.016497630972941
"3058",3e+05,270000,254964.04,259130.81,0.0163425791339045
"3059",3e+05,280000,260391.04,264607.81,0.0161939903922961
"3060",3e+05,290000,265818.04,270157.94,0.0163265818979026
"3061",3e+05,3e+05,271341.6,275754.94,0.0162648852958778
"3062",3e+05,310000,276888.6,281351.94,0.0161196235597998
"3063",3e+05,320000,282435.6,287077.94,0.0164368089575109
"3064",3e+05,330000,287982.6,292894.94,0.0170577666845149
"3065",3e+05,340000,293529.6,298711.94,0.0176552552110589
"3066",3e+05,350000,299083.09,304528.94,0.018208485140367
"3067",3e+05,360000,304750.09,310345.94,0.0183620946592666
"3068",3e+05,370000,310417.09,316162.94,0.0185100955620712
"3069",3e+05,380000,316084.09,321979.94,0.0186527895156001
"3070",3e+05,390000,321751.09,327796.94,0.0187904569336503
"3071",3e+05,4e+05,327418.09,333626.91,0.0189629717771549
"3072",3e+05,410000,333085.09,339563.91,0.0194509457027932
"3073",3e+05,420000,338752.09,345500.91,0.0199225929499061
"3074",3e+05,430000,344911.59,351437.91,0.0189217184612438
"3075",3e+05,440000,351178.59,357374.91,0.017644355824767
"3076",3e+05,450000,357445.59,363311.91,0.0164117845180296
"3077",3e+05,460000,363712.59,369248.91,0.0152216891914574
"3078",3e+05,470000,369437.09,375185.91,0.0155610255591823
"3079",3e+05,480000,375154.09,381122.91,0.0159103156785521
"3080",3e+05,490000,380871.09,387059.91,0.0162491198793795
"3081",3e+05,5e+05,386588.09,392996.91,0.0165779033699667
"3082",3e+05,510000,392450.09,398933.91,0.0165213874712067
"3083",3e+05,520000,398387.09,404870.91,0.0162751759852457
"3084",3e+05,530000,404324.09,410807.91,0.0160361951225809
"3085",3e+05,540000,410261.09,416744.91,0.0158041309742534
"3086",3e+05,550000,416198.09,422681.91,0.0155786875427515
"3087",3e+05,560000,422135.09,428618.91,0.0153595854824575
"3088",3e+05,570000,428072.09,434555.91,0.01514656094491
"3089",3e+05,580000,434015.25,440492.91,0.0149249594340293
"3090",3e+05,590000,440072.25,446429.91,0.0144468550334633
"3091",3e+05,6e+05,446129.25,452366.91,0.0139817328722562
"3092",3e+05,610000,452186.25,458303.91,0.0135290712621183
"3093",3e+05,620000,458243.25,464240.91,0.0130883760971929
"3094",3e+05,630000,464300.25,470190.55,0.012686402818004
"3095",3e+05,640000,470357.25,476247.55,0.0125230343531433
"3096",3e+05,650000,476414.25,482304.55,0.0123638199319185
"3097",3e+05,660000,482471.25,488361.55,0.0122086031032937
"3098",3e+05,670000,488528.25,494418.55,0.0120572351752433
"3099",3e+05,680000,494585.25,500475.55,0.0119095747396429
"3100",3e+05,690000,500642.25,506532.55,0.0117654872316508
"3101",3e+05,7e+05,506699.25,512589.55,0.0116248445206895
"3102",3e+05,710000,512756.25,518646.55,0.0114875245304178
"3103",3e+05,720000,518813.25,524703.55,0.0113534108853233
"3104",3e+05,730000,524870.25,530760.55,0.0112223925817856
"3105",3e+05,740000,530927.25,536817.55,0.011094363681653
"3106",3e+05,750000,536984.25,542874.55,0.0109692230265597
"3107",3e+05,760000,543041.25,548931.55,0.0108468739713603
"3108",3e+05,770000,549098.25,554988.55,0.010727224135207
"3109",3e+05,780000,555155.25,561045.55,0.0106101851689233
"3110",3e+05,790000,561212.25,567102.55,0.0104956725374403
"3111",3e+05,8e+05,567269.25,573159.55,0.0103836053161706
"3112",3e+05,810000,573326.25,579216.55,0.0102739060002923
"3113",3e+05,820000,579383.25,585273.55,0.0101665003259932
"3114",3e+05,830000,585440.25,591330.55,0.0100613171028128
"3115",3e+05,840000,591497.25,597387.55,0.00995828805628429
"3116",3e+05,850000,597554.25,603444.55,0.00985734768014801
"3117",3e+05,860000,603611.25,609513.87,0.00977884358517178
"3118",3e+05,870000,609668.25,615690.87,0.00987851999837619
"3119",3e+05,880000,615725.25,621867.87,0.00997623534198078
"3120",3e+05,890000,621782.25,628044.87,0.0100720469263957
"3121",3e+05,9e+05,627839.25,634221.87,0.0101660098504515
"3122",3e+05,910000,633896.25,640398.87,0.0102581771070582
"3123",3e+05,920000,639953.25,646575.87,0.0103485996828674
"3124",3e+05,930000,646075.92,652752.87,0.0103346213553355
"3125",3e+05,940000,652252.92,658929.87,0.0102367498791727
"3126",3e+05,950000,658429.92,665106.87,0.0101407147475923
"3127",3e+05,960000,664606.92,671283.87,0.0100464647584468
"3128",3e+05,970000,670783.92,677460.87,0.00995395059559567
"3129",3e+05,980000,676960.92,683637.87,0.009863124742858
"3130",3e+05,990000,683137.92,689814.87,0.00977394140263788
"3131",3e+05,1e+06,689314.92,695991.87,0.0096863564189209
"3132",310000,0,141217.8,111072.74,-0.213465016449768
"3133",310000,10000,141374.49,115909.74,-0.180122665694497
"3134",310000,20000,143615.26,120746.74,-0.159234610583861
"3135",310000,30000,146099.94,126079.74,-0.137030857096861
"3136",310000,40000,148748.83,131796.74,-0.113964526645353
"3137",310000,50000,151807.55,137513.74,-0.094157438151133
"3138",310000,60000,156561.3,143230.74,-0.0851459460288079
"3139",310000,70000,161001.24,148947.74,-0.0748658830205283
"3140",310000,80000,165452.24,154664.74,-0.0652000843264497
"3141",310000,90000,169903.24,160447.99,-0.0556507927688724
"3142",310000,1e+05,174495.74,166217.99,-0.0474381208389385
"3143",310000,110000,179166.74,172059.99,-0.0396655651601407
"3144",310000,120000,183837.74,178173.24,-0.030812498021353
"3145",310000,130000,188508.74,184266.61,-0.0225036250308607
"3146",310000,140000,193179.74,190313.61,-0.0148365972539357
"3147",310000,150000,197850.74,196360.61,-0.00753158669004728
"3148",310000,160000,202124.94,202010.81,-0.000564650755122131
"3149",310000,170000,206575.94,207437.81,0.00417217029243577
"3150",310000,180000,211962.94,213187.31,0.00577633995829641
"3151",310000,190000,217349.94,219214.31,0.00857773413694063
"3152",310000,2e+05,222693.48,225241.31,0.0114409725870734
"3153",310000,210000,227852.98,231268.31,0.0149891829371729
"3154",310000,220000,233306.48,237222.81,0.0167862032807662
"3155",310000,230000,238766.6,242699.81,0.0164730326603468
"3156",310000,240000,244220.1,248176.81,0.0162014101214436
"3157",310000,250000,249657.04,253653.81,0.0160090418439631
"3158",310000,260000,255084.04,259130.81,0.0158644578469118
"3159",310000,270000,260511.04,264607.81,0.0157258978352701
"3160",310000,280000,265938.04,270157.94,0.0158679818802905
"3161",310000,290000,271365.04,275754.94,0.0161771022531125
"3162",310000,3e+05,276888.6,281351.94,0.0161196235597998
"3163",310000,310000,282435.6,287077.94,0.0164368089575109
"3164",310000,320000,287982.6,292894.94,0.0170577666845149
"3165",310000,330000,293529.6,298711.94,0.0176552552110589
"3166",310000,340000,299076.6,304528.94,0.0182305803931169
"3167",310000,350000,304630.09,310345.94,0.0187632482398572
"3168",310000,360000,310297.09,316162.94,0.0189039800534385
"3169",310000,370000,315964.09,321979.94,0.0190396636529171
"3170",310000,380000,321631.09,327796.94,0.0191705658803072
"3171",310000,390000,327298.09,333626.91,0.0193365625812238
"3172",310000,4e+05,332965.09,339563.91,0.0198183539301371
"3173",310000,410000,338632.09,345500.91,0.020284019745441
"3174",310000,420000,344299.09,351437.91,0.0207343562830793
"3175",310000,430000,350458.59,357374.91,0.0197350562872491
"3176",310000,440000,356725.59,363311.91,0.0184632675216823
"3177",310000,450000,362992.59,369248.91,0.0172353931522402
"3178",310000,460000,369259.59,375185.91,0.0160491972598462
"3179",310000,470000,374984.09,381122.91,0.0163708812285874
"3180",310000,480000,380701.09,387059.91,0.0167029203935296
"3181",310000,490000,386418.09,392996.91,0.0170251346152037
"3182",310000,5e+05,392135.09,398933.91,0.0173379536118534
"3183",310000,510000,397997.09,404870.91,0.0172710308007527
"3184",310000,520000,403934.09,410807.91,0.0170171821843508
"3185",310000,530000,409871.09,416744.91,0.0167706875837472
"3186",310000,540000,415808.09,422681.91,0.0165312319921431
"3187",310000,550000,421745.09,428618.91,0.0162985181404245
"3188",310000,560000,427682.09,434555.91,0.0160722652660061
"3189",310000,570000,433619.09,440492.91,0.0158522079828172
"3190",310000,580000,439562.25,446429.91,0.0156238621492177
"3191",310000,590000,445619.25,452366.91,0.0151422094085927
"3192",310000,6e+05,451676.25,458303.91,0.0146734746402983
"3193",310000,610000,457733.25,464240.91,0.0142171450293376
"3194",310000,620000,463790.25,470190.55,0.0137999882489983
"3195",310000,630000,469847.25,476247.55,0.0136220867526626
"3196",310000,640000,475904.25,482304.55,0.0134487136855785
"3197",310000,650000,481961.25,488361.55,0.0132796983159953
"3198",310000,660000,488018.25,494418.55,0.0131148783882569
"3199",310000,670000,494075.25,500475.55,0.0129540996032487
"3200",310000,680000,500132.25,506532.55,0.0127972151365963
"3201",310000,690000,506189.25,512589.55,0.0126440851914575
"3202",310000,7e+05,512246.25,518646.55,0.0124945765830398
"3203",310000,710000,518303.25,524703.55,0.0123485623522521
"3204",310000,720000,524360.25,530760.55,0.0122059214061323
"3205",310000,730000,530417.25,536817.55,0.0120665381829115
"3206",310000,740000,536474.25,542874.55,0.0119303023397674
"3207",310000,750000,542531.25,548931.55,0.0117971084614941
"3208",310000,760000,548588.25,554988.55,0.0116668557884714
"3209",310000,770000,554645.25,561045.55,0.0115394479624589
"3210",310000,780000,560702.25,567102.55,0.0114147927888644
